npa_plz,town,state,latitude,longitude
5301,Siggenthal Station,AG,47.5168,8.2355
5303,W�renlingen,AG,47.5321,8.24926
5304,Endingen,AG,47.5307,8.29013
5305,Unterendingen,AG,47.5456,8.28796
5306,Tegerfelden,AG,47.5626,8.28485
5312,D�ttingen Zust,AG,47.56,8.25304
5313,Klingnau,AG,47.5886,8.25068
5314,Kleind�ttingen,AG,47.571,8.24712
5315,B�ttstein,AG,47.5557,8.22576
5316,Felsenau AG,AG,47.58,8.20798
5317,Hettenschwil,AG,47.5767,8.1988
5318,Mandach,AG,47.5506,8.18329
5322,Koblenz,AG,47.6044,8.24487
5323,Rietheim,AG,47.5986,8.26902
5324,Full-Reuenthal,AG,47.6027,8.20074
5325,Leibstadt,AG,47.5897,8.17848
5326,Schwaderloch,AG,47.585,8.14486
5330,Zurzach,AG,47.5956,8.29267
5332,Rekingen AG,AG,47.5666,8.27749
5333,Baldingen,AG,47.5547,8.31364
5334,B�bikon,AG,47.5492,8.33277
5400,Baden IM,AG,47.4651,8.28966
5401,Baden,AG,47.4743,8.30645
5402,Baden,AG,47.4651,8.28966
5404,Baden,AG,47.4743,8.30645
5405,D�ttwil AG,AG,47.4651,8.28966
5406,R�tihof,AG,47.4651,8.28966
5408,Ennetbaden,AG,47.4804,8.32216
5412,Gebenstorf,AG,47.4805,8.24758
5413,Birmenstorf AG,AG,47.456,8.2404
5415,Obersiggenthal,AG,47.4867,8.29321
5416,Kirchdorf AG,AG,47.4987,8.2826
5417,Untersiggenthal,AG,47.5067,8.25648
5420,Unterehrendingen,AG,47.4944,8.34686
5423,Freienwil,AG,47.5009,8.31744
5425,Schneisingen,AG,47.525,8.36177
5426,Lengnau AG,AG,47.525,8.28842
5430,Wettingen 1 Zust,AG,47.4668,8.3413
5431,Wettingen Sonderd,AG,47.4735,8.3076
5432,Neuenhof Dist Fil,AG,47.4441,8.32517
5436,W�renlos,AG,47.4472,8.3638
5442,Fislisbach,AG,47.4375,8.29079
5443,Niederrohrdorf,AG,47.4201,8.3014
5444,K�nten,AG,47.386,8.32541
5445,Eggenwil,AG,47.3702,8.33709
5452,Oberrohrdorf,AG,47.4251,8.32055
5453,Remetschwil,AG,47.4038,8.32108
5454,Bellikon,AG,47.3916,8.34943
5462,Siglistorf,AG,47.5432,8.37999
5463,Wislikofen,AG,47.5521,8.36337
5464,R�mikon,AG,47.5598,8.37897
5465,Mellikon,AG,47.5633,8.34505
5466,Kaiserstuhl,AG,47.564,8.41681
5467,Fisibach,AG,47.5568,8.40416
5502,Hunzenschwil,AG,47.3842,8.12286
5503,Schafisheim,AG,47.3737,8.13924
5504,Othmarsingen,AG,47.4016,8.21469
5505,Brunegg,AG,47.4192,8.21607
5506,M�genwil,AG,47.4122,8.23376
5507,Mellingen,AG,47.4212,8.27419
5510,Hunzenschwil LZ,AG,47.3927,8.12833
5512,Wohlenschwil,AG,47.4167,8.25393
5522,T�gerig,AG,47.4,8.2793
5524,Niederwil AG,AG,47.3779,8.28803
5525,Fischbach-G�slikon,AG,47.369,8.30616
5600,Lenzburg Zust,AG,47.3856,8.18054
5601,Lenzburg Sonderdst,AG,47.3972,8.18706
5603,Staufen,AG,47.3787,8.1601
5604,Hendschiken,AG,47.3845,8.21611
5605,Dottikon Zust,AG,47.3806,8.24257
5606,Dintikon,AG,47.3616,8.22188
5607,H�gglingen,AG,47.39,8.25829
5608,Stetten AG,AG,47.401,8.30438
5610,Dintikon LCD,AG,47.3505,8.27869
5611,Anglikon,AG,47.3638,8.26404
5612,Villmergen Dist Fi,AG,47.351,8.24107
5613,Hilfikon,AG,47.3304,8.24458
5614,Sarmenstorf,AG,47.3114,8.25272
5615,Fahrwangen,AG,47.2897,8.24311
5616,Meisterschwanden,AG,47.2969,8.22754
5617,Tennwil,AG,47.3063,8.22188
5618,Bettwil,AG,47.2881,8.27475
5619,Uezwil,AG,47.3146,8.27355
5620,Bremgarten 1 Zust,AG,47.3576,8.32993
5621,Zufikon,AG,47.3441,8.35583
5622,Waltenschwil,AG,47.3341,8.29895
5623,Boswil,AG,47.2976,8.30863
5624,Waldh�usern AG,AG,47.3201,8.32259
5625,Kallern,AG,47.309,8.28984
5626,Hermetschwil-Staffeln,AG,47.3298,8.33926
5627,Besenb�ren,AG,47.3084,8.34206
5628,Aristau,AG,47.2869,8.36486
5630,Muri AG Zustellung,AG,47.2708,8.33152
5632,Buttwil,AG,47.2676,8.3112
5634,Merenschwand,AG,47.2627,8.38395
5636,Benzenschwil,AG,47.2458,8.35749
5637,Geltwil,AG,47.2257,8.3314
5642,M�hlau,AG,47.2332,8.38804
5643,Alikon,AG,47.1861,8.37314
5644,Auw,AG,47.2148,8.36252
5645,Fenkrieden,AG,47.1833,8.36394
5646,Abtwil,AG,47.1699,8.35135
5647,Oberr�ti,AG,47.1668,8.39774
5702,Niederlenz,AG,47.4036,8.17035
5703,Seon Zustellung,AG,47.3482,8.15762
5704,Egliswil,AG,47.3516,8.18961
5705,Hallwil,AG,47.3264,8.17866
5706,Boniswil,AG,47.312,8.19078
5707,Seengen,AG,47.3293,8.20886
5708,Birrwil,AG,47.2905,8.19625
5712,Beinwil am See,AG,47.2651,8.20526
5722,Gr�nichen Zust,AG,47.3515,8.10677
5723,Teufenthal AG,AG,47.3236,8.09672
5724,D�rren�sch,AG,47.3234,8.15439
5725,Leutwil,AG,47.3059,8.17074
5726,Unterkulm Zust,AG,47.3189,8.10356
5727,Oberkulm,AG,47.2984,8.126
5728,Gontenschwil,AG,47.2675,8.14117
5732,Zetzwil,AG,47.2883,8.16202
5733,Leimbach AG,AG,47.2955,8.18851
5734,Reinach AG Zust,AG,47.2608,8.16196
5735,Pfeffikon,LU,47.2438,8.16485
5736,Burg AG,AG,47.2327,8.16639
5737,Menziken,AG,47.236,8.18659
5742,K�lliken,AG,47.3336,8.02102
5745,Safenwil,AG,47.3197,7.98695
5746,Walterswil SO,SO,47.3287,7.94371
6000,Luzern 30 AAL,LU,47.0471,8.32522
6002,Luzern,LU,47.0495,8.30437
6003,Luzern,LU,47.0471,8.32522
6004,Luzern,LU,47.0471,8.32522
6005,St. Niklausen LU,LU,47.0471,8.32522
6006,Luzern,LU,47.0495,8.30437
6007,Luzern,LU,47.0495,8.30437
6008,Luzern,LU,47.0495,8.30437
6009,Luzern,LU,47.0495,8.30437
6010,Kriens PostFinance,OW,47.0207,8.25895
6011,Kriens,LU,47.0338,8.27921
6012,Obernau,LU,47.0334,8.25503
6013,Eigenthal,LU,47.0172,8.21949
6014,Littau Zustellung,LU,47.0607,8.2515
6015,Reussb�hl Zust,LU,47.065,8.28137
6016,Hellb�hl,LU,47.0665,8.20244
6017,Ruswil Zustellung,LU,47.0775,8.13591
6018,Buttisholz,LU,47.1142,8.0923
6019,Sigigen,LU,47.0642,8.1335
6020,Emmenbr�cke 1 Zust,LU,47.0419,8.16457
6021,Emmenbr�cke 1,LU,47.0834,8.27422
6022,Grosswangen,LU,47.1335,8.0549
6023,Rothenburg Zust,LU,47.1047,8.26358
6024,Hildisrieden,LU,47.1474,8.23184
6025,Neudorf,LU,47.1756,8.21031
6026,Rain,LU,47.1316,8.26314
6027,R�merswil,LU,47.1703,8.25389
6028,Herlisberg,LU,47.1979,8.23051
6030,Ebikon Zustellung,LU,47.0782,8.33155
6031,Ebikon,LU,47.0817,8.34099
6032,Emmen Zustellung,LU,47.0866,8.28626
6033,Buchrain,LU,47.1017,8.34796
6034,Inwil,LU,47.1288,8.36847
6035,Perlen,LU,47.1231,8.37066
6036,Dierikon,LU,47.0942,8.37269
6037,Root Zustellung,LU,47.1113,8.38856
6038,Honau,LU,47.1239,8.40284
6039,Root L�ngenbold SH,LU,47.1063,8.37802
6042,Dietwil,AG,47.1479,8.39515
6043,Adligenswil Zust,LU,47.0723,8.36847
6044,Udligenswil,LU,47.091,8.3997
6045,Meggen Zustellung,LU,47.0514,8.37225
6047,Kastanienbaum,LU,47.0216,8.33141
6048,Horw,LU,47.0134,8.31077
6052,Hergiswil NW Zust,NW,46.9794,8.25724
6053,Alpnachstad,OW,46.9724,8.28445
6055,Alpnach Zustellung,OW,46.9388,8.27038
6056,K�giswil,OW,46.9217,8.26272
6060,Sarnen 2 Zust,OW,46.8984,8.17648
6061,Sarnen 1,OW,46.8958,8.24559
6062,Wilen (Sarnen),OW,46.8807,8.22404
6063,Stalden (Sarnen),OW,46.8866,8.21121
6064,Kerns,OW,46.8398,8.30137
6066,St. Niklausen OW,OW,46.8747,8.28124
6067,Melchtal,OW,46.8609,8.27913
6068,Melchsee-Frutt,OW,46.7734,8.27015
6072,Sachseln,OW,46.8341,8.24629
6073,Fl�eli-Ranft,OW,46.8729,8.26922
6074,Giswil,OW,46.8359,8.11886
6078,Lungern,OW,46.7928,8.16708
6083,Hasliberg Hohfluh,BE,46.7504,8.17542
6084,Hasliberg,BE,46.7469,8.19621
6085,Hasliberg Goldern,BE,46.7396,8.1986
6086,Hasliberg Reuti,BE,46.7327,8.20955
6102,Malters Zust,LU,47.0428,8.19017
6103,Schwarzenberg,LU,46.9997,8.18245
6105,Schachen LU,LU,47.036,8.14518
6106,Werthenstein,LU,47.0377,8.10664
6110,Wolhusen Zust,LU,47.0532,8.05669
6112,Doppleschwand,LU,47.013,8.05085
6113,Romoos,LU,47.0007,7.99756
6114,Steinhuserberg,LU,47.042,8.0476
6122,Menznau,LU,47.0674,8.03045
6123,Geiss,LU,47.0907,8.05632
6125,Menzberg,LU,47.0369,7.99714
6126,Daiwil,LU,47.0967,8.01327
6130,Willisau Land,LU,47.1019,7.98612
6132,Rohrmatt,LU,47.083,7.98589
6133,Hergiswil b. Willisau,LU,47.0605,7.95531
6142,Gettnau,LU,47.1386,7.96672
6143,Ohmstal,LU,47.1641,7.95266
6144,Zell LU,LU,47.1351,7.91962
6145,Fischbach,LU,47.1518,7.90557
6146,Grossdietwil,LU,47.1748,7.89551
6147,Altb�ron,LU,47.1897,7.88426
6152,H�swil,LU,47.1275,7.90676
6153,Ufhusen,LU,47.116,7.89417
6154,Hofstatt,LU,47.0845,7.91488
6156,Luthern Bad,LU,47.0514,7.90785
6160,Entlebuch AVAG,LU,46.9921,8.06498
6161,Entlebuch,LU,46.9928,8.065
6162,Entlebuch Zust,LU,46.9762,8.10788
6163,Ebnet,LU,47.0233,8.07846
6166,Hasle LU,LU,46.9495,8.07312
6167,Bramboden,LU,46.9814,7.98959
6170,Sch�pfheim Zust,LU,46.9471,8.0115
6173,Fl�hli,LU,46.849,8.00984
6174,S�renberg,LU,46.8354,8.01001
6182,Escholzmatt Zust,LU,46.9123,7.94025
6192,Wiggen,LU,46.5626,8.70181
6196,Marbach LU,LU,46.8809,7.90399
6197,Schangnau,BE,46.8112,7.88342
6203,Sempach Station,LU,47.1157,8.19442
6204,Sempach Stadt,LU,47.1395,8.19909
6205,Eich,LU,47.1599,8.17134
6206,Neuenkirch,LU,47.1034,8.2029
6207,Nottwil SPZ,LU,47.1279,8.13553
6208,Oberkirch,LU,47.1545,8.10333
6210,Sursee Zust,LU,47.1777,8.10426
6211,Buchs LU,LU,47.2019,8.03691
6212,Kaltbach,LU,47.1829,8.07445
6213,Knutwil,LU,47.1994,8.07036
6214,Schenkon,LU,47.181,8.13375
6215,Schwarzenbach LU,LU,47.2204,8.20487
6216,Mauensee,LU,47.1713,8.06333
6217,Kottwil,LU,47.1617,8.04474
6218,Ettiswil,LU,47.1557,8.02958
6221,Rickenbach LU,LU,47.227,8.14606
6222,Gunzwil,LU,47.199,8.17819
6231,Schlierbach,LU,47.2258,8.11877
6232,Geuensee,LU,47.2018,8.11654
6233,B�ron,LU,47.2136,8.09523
6234,Kulmerau,LU,47.2386,8.0803
6235,Winikon,LU,47.2332,8.04535
6236,Wilihof,LU,47.2255,8.06467
6242,Wauwil,LU,47.1844,8.02617
6243,Egolzwil,LU,47.1779,8.00233
6244,Nebikon,LU,47.1915,7.98018
6245,Ebersecken,LU,47.1788,7.93527
6246,Altishofen,LU,47.2009,7.95921
6247,Sch�tz,LU,47.1682,7.98726
6248,Alberswil,LU,47.1475,7.99576
6252,Dagmersellen,LU,47.2132,8.01004
6253,Uffikon,LU,47.2174,8.01627
6260,Reiden Zustellung,LU,47.2326,7.96254
6262,Langnau b. Reiden,LU,47.231,7.96137
6263,Richenthal,LU,47.2148,7.92887
6264,Pfaffnau,LU,47.2247,7.88512
6265,Roggliswil,LU,47.2125,7.8749
6274,Eschenbach LU,LU,47.1254,8.30522
6275,Ballwil,LU,47.1465,8.33725
6276,Hohenrain,LU,47.1822,8.31648
6277,Lieli,LU,47.1947,8.29393
6280,Hochdorf Zust,LU,47.1628,8.29198
6281,Hochdorf,LU,47.167,8.28932
6283,Baldegg,LU,47.1828,8.2807
6284,Sulz LU,LU,47.2098,8.27565
6285,Retschwil,LU,47.2229,8.25759
6286,Altwis,LU,47.2385,8.25163
6287,Aesch LU,LU,47.257,8.24087
6288,Schongau,LU,47.2676,8.26949
6289,H�mikon,LU,47.2388,8.29155
6294,Ermensee,LU,47.2225,8.23454
6295,Mosen,LU,47.2414,8.22634
6300,Zug 1 Zust,ZG,47.15,8.5233
6301,Zug,ZG,47.1715,8.51622
6302,Zug,ZG,47.15,8.5233
6303,Zug,ZG,47.15,8.5233
6304,Zug,ZG,47.15,8.5233
6305,Zug 5 Dist Ba,ZG,47.1905,8.47517
6310,Zug,ZG,47.1662,8.51541
6312,Steinhausen Zust,ZG,47.1986,8.48725
6313,Menzingen,ZG,47.171,8.60174
6314,Unter�geri Zust,ZG,47.1204,8.57782
6315,Alosen,ZG,47.0993,8.59608
6317,Oberwil b. Zug,ZG,47.1492,8.50744
6318,Walchwil,ZG,47.1085,8.53265
6319,Allenwinden,ZG,47.1643,8.55639
6330,Cham 1,ZG,47.1891,8.44478
6331,H�nenberg Zust,ZG,47.1913,8.41967
6332,Hagendorn,ZG,47.2035,8.43227
6333,H�nenberg See,ZG,47.1758,8.42705
6340,Baar 1 Zustellung,ZG,47.1954,8.53708
6341,Baar 1 F�cher Zust,ZG,47.1947,8.5263
6342,Baar,ZG,47.1954,8.53708
6343,Rotkreuz Zust,ZG,46.7214,8.9248
6344,Meierskappel,LU,47.1181,8.44135
6345,Neuheim,ZG,47.1995,8.58279
6349,Baar,ZG,47.1947,8.5263
6353,Weggis,LU,47.0371,8.44279
6354,Vitznau,LU,47.017,8.4916
6356,Rigi Kaltbad,LU,47.0533,8.46666
6362,Stansstad,NW,46.9834,8.35649
6363,F�rigen,NW,47.0186,8.37706
6365,Kehrsiten,NW,46.9778,8.36693
6370,Stans Dist Fil,NW,46.9589,8.36338
6371,Stans,NW,46.9572,8.3659
6372,Ennetmoos,NW,46.944,8.32185
6373,Ennetb�rgen,NW,46.9911,8.41198
6374,Buochs Zustellung,NW,46.9649,8.42009
6375,Beckenried,NW,46.9422,8.46678
6376,Emmetten,NW,46.9455,8.52422
6377,Seelisberg,UR,46.9643,8.57873
6382,B�ren NW,NW,46.9378,8.39593
6383,Wirzweli,NW,46.9174,8.365
6386,Wolfenschiessen,NW,46.8627,8.39454
6387,Oberrickenbach,NW,46.8815,8.41666
6388,Grafenort,OW,46.8645,8.36405
6390,Engelberg Zust,OW,46.8197,8.43414
6391,Engelberg,OW,46.821,8.40439
6402,Merlischachen,SZ,47.0665,8.40931
6403,K�ssnacht SZ,SZ,47.0833,8.43333
6404,Greppen,LU,47.0543,8.43831
6405,Immensee,SZ,47.1019,8.47078
6410,Goldau Zust,SZ,47.0503,8.55126
6414,Oberarth,SZ,47.0555,8.53503
6415,Arth,SZ,47.054,8.53023
6416,Steinerberg,SZ,47.0611,8.58193
6417,Sattel,SZ,47.08,8.63193
6418,Rothenthurm,SZ,47.0985,8.68287
6422,Steinen Zustellung,SZ,47.0517,8.60958
6423,Seewen SZ,SZ,47.0266,8.63237
6424,Lauerz Zustellung,SZ,47.0284,8.58076
6430,Schwyz Dist Fil,SZ,47.0234,8.67475
6431,Schwyz,SZ,47.0217,8.65243
6432,Rickenbach SZ,SZ,47.0147,8.66817
6433,Stoos SZ,SZ,46.9833,8.66754
6434,Illgau,SZ,46.9938,8.73926
6436,Bisisthal,SZ,46.9658,8.81303
6438,Ibach,SZ,47.0193,8.65179
6440,Ingenbohl,SZ,46.9644,8.58561
6441,R�tli,UR,46.9608,8.58055
6442,Gersau,SZ,47.0056,8.52766
6443,Morschach,SZ,46.973,8.64654
6452,Riemenstalden,UR,46.9351,8.67594
6454,Fl�elen,UR,46.9146,8.64611
6460,Altdorf UR 2 Zust,UR,46.8868,8.63491
6461,Isenthal,UR,46.9065,8.52736
6462,Seedorf UR,UR,46.879,8.5753
6463,B�rglen UR,UR,46.9021,8.72518
6464,Spiringen,UR,46.8784,8.84368
6465,Untersch�chen,UR,46.8604,8.79029
6466,Bauen,UR,46.9295,8.57858
6467,Schattdorf,UR,46.8493,8.6714
6468,Attinghausen,UR,46.8282,8.54375
6469,Haldi b.Schattdorf,UR,46.8485,8.70369
6472,Erstfeld,UR,46.8124,8.59947
6473,Silenen,UR,46.7798,8.71465
6474,Amsteg,UR,46.7709,8.67074
6475,Bristen,UR,46.7664,8.67937
6476,Intschi,UR,46.7682,8.67665
6482,Gurtnellen,UR,46.7435,8.62913
6484,Wassen,UR,46.7161,8.53727
6485,Meien,UR,46.7263,8.55156
6487,G�schenen,UR,46.6639,8.49883
6490,Andermatt,UR,46.6205,8.63149
6491,Realp,UR,46.5853,8.4717
6493,Hospental,UR,46.6075,8.56274
6500,Bellinzona VZ,TI,46.1999,9.02267
6501,Bellinzona,TI,46.1945,9.02412
6503,Bellinzona,TI,46.204,9.01588
6512,Giubiasco Dist,TI,46.1726,9.00106
6513,Monte Carasso,TI,46.2048,8.97445
6514,Sementina,TI,46.1898,8.9701
6515,Gudo,TI,46.1775,8.9457
6516,Cugnasco,TI,46.1962,8.91377
6517,Arbedo-Castione,TI,46.2134,9.04219
6518,Gorduno,TI,46.2218,9.0101
6523,Preonzo,TI,46.2495,8.96725
6524,Moleno,TI,46.2668,8.97691
6525,Gnosca,TI,46.2381,9.01115
6526,Prosito,TI,46.2846,8.98335
6527,Lodrino,TI,46.2882,8.94946
6528,Camorino,TI,46.1577,9.01199
6532,Castione,TI,46.2336,9.02915
6533,Lumino,TI,46.2383,9.06824
6534,San Vittore,GR,46.2437,9.09766
6535,Roveredo GR,GR,46.2097,9.14251
6537,Grono,GR,46.2331,9.1681
6538,Verdabbio,GR,46.2734,9.19364
6540,Castaneda,GR,46.2577,9.12905
6541,Santa Maria in Calanca,GR,46.2788,9.13821
6542,Buseno,GR,46.2759,9.10364
6543,Arvigo,GR,46.3106,9.09397
6544,Braggio,GR,46.2968,9.13187
6545,Selma,GR,46.3198,9.13029
6546,Cauco,GR,46.3336,9.12233
6547,Augio,GR,46.3709,9.09953
6548,Rossa,GR,46.3881,9.12693
6549,Laura,GR,46.2169,9.09997
6556,Leggia,GR,46.2502,9.18025
6557,Cama,GR,46.2636,9.20226
6558,Lostallo,GR,46.3086,9.22306
6562,Soazza,GR,46.3546,9.22532
6563,Mesocco,GR,46.4478,9.20176
6565,S. Bernardino,GR,46.4631,9.19064
6571,Indemini,TI,46.0954,8.84223
6572,Quartino,TI,46.1485,8.8779
6573,Magadino,TI,46.1477,8.88133
6574,Vira (Gambarogno),TI,46.127,8.86036
6575,Vairano,TI,46.1347,8.8211
6576,Gerra (Gambarogno),TI,46.1082,8.73917
6577,Sant'Abbondio,TI,46.1089,8.78891
6578,Caviano,TI,46.102,8.77719
6579,Piazzogna,TI,46.1262,8.83379
6582,Pianezzo,TI,46.1624,9.04566
6583,Sant'Antonio,TI,46.1746,9.06352
6584,Carena,TI,46.1607,9.08976
6592,Sant'Antonino,TI,46.1532,8.97436
6593,Cadenazzo Dist Ba,TI,46.1466,8.95014
6594,Contone,TI,46.1503,8.92607
6595,Riazzino,TI,46.1742,8.90166
6596,Gordola,TI,46.1884,8.86387
6597,Agarone,TI,46.1784,8.90636
6598,Tenero-Contra,TI,46.1856,8.85019
6599,Robasacco,TI,46.1253,8.91015
6600,Solduno,TI,46.1697,8.8333
6601,Locarno,TI,46.1706,8.80039
6602,Muralto,TI,46.1728,8.80095
6604,Locarno,TI,46.17,8.77772
6605,Monte Br� Locarno,TI,46.1844,8.77615
6611,Crana,TI,46.1936,8.63528
6612,Ascona,TI,46.1551,8.76597
6613,Porto Ronco,TI,46.1272,8.72939
6614,Brissago Dist,TI,46.1267,8.6859
6616,Losone Dist,TI,46.1689,8.74211
6618,Arcegno,TI,46.1632,8.74223
6622,Ronco sopra Ascona,TI,46.1438,8.72736
6631,Corippo,TI,46.2357,8.83239
6632,Vogorno,TI,46.2244,8.8796
6633,Lavertezzo,TI,46.267,8.85414
6634,Brione (Verzasca),TI,46.3007,8.72406
6635,Gerra (Verzasca),TI,46.3224,8.80197
6636,Frasco,TI,46.3514,8.81673
6637,Sonogno,TI,46.356,8.75941
6644,Orselina,TI,46.1833,8.7951
6645,Brione sopra Minusio,TI,46.1929,8.8114
6646,Contra,TI,46.1787,8.83158
6647,Mergoscia,TI,46.2071,8.83016
6648,Minusio,TI,46.1867,8.81416
6652,Tegna,TI,46.1891,8.74384
6653,Verscio,TI,46.1933,8.72802
6654,Cavigliano,TI,46.1868,8.70829
6655,Intragna,TI,46.169,8.68305
6656,Golino,TI,46.1785,8.71339
6657,Palagnedra,TI,46.1431,8.63233
6658,Borgnone,TI,46.167,8.60851
6659,Moneto,TI,46.1555,8.61064
6661,Berzona,TI,46.1992,8.66606
6662,Onsernone,TI,46.2024,8.6233
6663,Spruga,TI,46.1986,8.5881
6664,Vergeletto,TI,46.2219,8.60536
6670,Avegno,TI,46.2035,8.75374
6672,Gordevio,TI,46.2325,8.76649
6673,Maggia,TI,46.2691,8.68093
6674,Someo,TI,46.2765,8.63448
6675,Cevio,TI,46.3105,8.59849
6676,Bignasco,TI,46.395,8.53727
6677,Aurigeno,TI,46.2284,8.66918
6678,Giumaglio,TI,46.243,8.68277
6682,Linescio,TI,46.3081,8.57624
6683,Niva (Vallemaggia),TI,46.3075,8.54621
6684,Cimalmotto,TI,46.2761,8.46318
6685,Bosco/Gurin,TI,46.3172,8.48106
6690,S. Carlo,TI,46.3785,8.53529
6692,Lavizzara,TI,46.3483,8.63539
6693,Broglio,TI,46.3878,8.66694
6694,Prato-Sornico,TI,46.3957,8.65461
6695,Piano di Peccia,TI,46.3943,8.65026
6696,Fusio,TI,46.4246,8.64765
6702,Claro,TI,46.266,9.03694
6703,Osogna,TI,46.3257,9.00229
6705,Cresciano,TI,46.2975,9.02997
6707,Iragna,TI,46.3246,8.94018
6710,Biasca Dist,TI,46.3665,9.02278
6713,Malvaglia,TI,46.435,9.03877
6714,Semione,TI,46.3994,8.95504
6715,Dongio,TI,46.4308,8.94712
6716,Acquarossa,TI,46.4556,8.93324
6717,Torre,TI,46.4837,8.97683
6718,Camperio,TI,46.534,8.87957
6719,Aquila,TI,46.502,8.95
6720,Ghirone,TI,46.5595,8.85134
6721,Motto (Blenio),TI,46.419,8.9575
6722,Corzoneso,TI,46.4467,8.93398
6723,Marolta,TI,46.4701,8.90693
6724,Largario,TI,46.4835,8.93305
6742,Pollegio,TI,46.3656,8.94112
6743,Bodio,TI,46.3828,8.91006
6744,Personico,TI,46.3573,8.89544
6745,Giornico,TI,46.3892,8.86231
6746,Nivo,TI,46.4547,8.82842
6747,Chironico,TI,46.4225,8.81533
6748,Anzonico,TI,46.4412,8.86818
6749,Cavagnago,TI,46.4026,8.90785
6760,Rossura,TI,46.4736,8.80123
6763,Osco,TI,46.5017,8.79494
6764,Chiggiogna,TI,46.4548,8.82733
6772,Rodi-Fiesso,TI,46.4898,8.738
6773,Prato (Leventina),TI,46.4839,8.75718
6774,Dalpe,TI,46.4645,8.7626
6775,Ambr�,TI,46.5098,8.69388
6776,Piotta,TI,46.5171,8.69114
6777,Varenzo,TI,46.5179,8.71225
6780,Airolo Caserma,TI,46.542,8.59932
6781,Bedretto,TI,46.4819,8.47735
6802,Rivera Caserma,TI,46.1239,8.90469
6803,Camignolo,TI,46.1041,8.94851
6804,Bironico,TI,46.1262,8.93314
6805,Mezzovico-Vira,TI,46.0777,8.92861
6806,Sigirino,TI,46.0838,8.90049
6807,Taverne,TI,46.0209,8.97582
6808,Torricella-Taverne,TI,46.0652,8.92214
6809,Medeglia,TI,46.12,8.95331
6810,Isone Caserma,TI,46.1328,9.00657
6814,Cadempino,TI,46.0341,8.92971
6815,Melide,TI,45.9567,8.94425
6816,Bissone,TI,45.9519,8.97027
6817,Maroggia,TI,45.938,8.97359
6818,Melano,TI,45.9211,8.99342
6821,Rovio,TI,45.9307,8.99752
6822,Arogno,TI,45.9576,8.99268
6823,Pugerna,TI,45.9778,8.97872
6825,Capolago,TI,45.9021,8.9821
6826,Riva San Vitale,TI,45.9101,8.96378
6827,Brusino Arsizio,TI,45.9287,8.93922
6828,Balerna Dist Fil,TI,45.843,9.00788
6830,Chiasso 1 ZF,TI,45.8288,9.01654
6832,Seseglio,TI,45.8343,9.01792
6833,Vacallo,TI,45.847,9.03653
6834,Morbio Inferiore,TI,45.8497,9.02157
6835,Morbio Superiore,TI,45.8639,9.03839
6836,Serfontana,TI,45.8445,9.017
6837,Bruzella,TI,45.8754,9.04392
6838,Scudellate,TI,45.8979,9.06028
6839,Sagno,TI,45.8559,9.04477
6850,Mendrisio Dist,TI,45.8862,8.99293
6852,Genestrerio,TI,45.8502,8.95742
6853,Ligornetto,TI,45.8631,8.95462
6854,S. Pietro,TI,45.8595,8.93808
6855,Stabio,TI,45.8476,8.93292
6862,Rancate,TI,45.8755,8.97047
6863,Besazio,TI,45.8713,8.95214
6864,Arzo,TI,45.88,8.93987
6865,Tremona,TI,45.8758,8.95536
6866,Meride,TI,45.8995,8.94688
6867,Serpiano,TI,45.9121,8.92967
6871,Mendrisio CS,TI,45.8733,8.97695
6872,Somazzo,TI,45.8722,8.99375
6873,Corteglia,TI,45.8619,8.9947
6874,Castel San Pietro,TI,45.8823,9.0153
6875,Casima,TI,45.8801,9.03007
6877,Coldrerio,TI,45.854,8.98611
6883,Novazzano,TI,45.8428,8.97851
6900,Lugano MailSource,TI,46.0079,8.97601
6901,Lugano 1 Caselle D,TI,46.003,8.95131
6902,Lugano 2 Caselle,TI,46.0036,8.9534
6903,Lugano,TI,45.9768,8.94614
6904,Lugano 4 Caselle,TI,46.0033,8.95136
6905,Lugano 5 Autoposta,TI,46.0033,8.95136
6906,Lugano 6 Caselle,TI,46.0033,8.95136
6907,Lugano 7 Caselle,TI,45.9987,8.94809
6908,Massagno Caselle,TI,46.0119,8.94698
6910,Lugano,TI,46.0045,8.95556
6911,Campione,IT,45.9693,8.97406
6912,Pazzallo,TI,45.9843,8.94276
6913,Carabbia,TI,45.9692,8.93464
6914,Carona,TI,45.9568,8.93243
6915,Pambio-Noranco,TI,45.9883,8.93369
6916,Grancia,TI,45.9684,8.92755
6917,Barbengo,TI,45.9546,8.91334
6918,Figino,TI,45.9498,8.9058
6919,Carabietta,TI,45.9658,8.90227
6921,Vico Morcote,TI,45.9335,8.92373
6922,Morcote,TI,45.9353,8.90913
6924,Sorengo,TI,45.9999,8.93555
6925,Gentilino,TI,45.9911,8.93254
6926,Collina d'Oro,TI,45.9847,8.91649
6927,Agra,TI,45.9666,8.91877
6928,Manno Dist Ba,TI,46.0307,8.91942
6929,Gravesano,TI,46.042,8.91906
6930,Bedano,TI,46.053,8.91811
6932,Breganzona,TI,46.0064,8.92489
6933,Muzzano,TI,45.9978,8.91723
6934,Bioggio,TI,46.017,8.90603
6935,Bosco Luganese,TI,46.0274,8.90748
6936,Cademario,TI,46.0219,8.89177
6937,Breno,TI,46.034,8.88995
6938,Fescoggia,TI,46.0453,8.88187
